dibutyl ether,liquid isobaric heat capacity,100,175.3,450,270720,-259.83,0.95427,0,0
dibutyl ether,heat of vaporization,106,175.3,584.1,59616000,0.38833,0,0,0
dibutyl ether,second viral coefficients,104,292.05,1500,0.33911,-373.44,77353000,1.31E+20,4.42E+21
diethyl ether,vapour pressure,101,156.85,466.7,136.9,-6954.3,-19.254,0.024508,1
diethyl ether,liquid density,105,156.85,466.7,0.9554,0.26847,466.7,0.2814,0
diethyl ether,ideal gas isobaric heat capacity,107,298.15,1500,99953,170380,870.72,107460,2471.3
diethyl ether,liquid isobaric heat capacity,100,156.92,460,44400,1301,-5.5,0.008763,0
diethyl ether,heat of vaporization,106,156.85,466.7,40600000,0.3868,0,0,0
diethyl ether,second viral coefficients,104,233.35,1500,0.1633,-136.8,-20080000,-1.75E+19,2.66E+21
diisopropyl ether,vapour pressure,101,187.65,500.05,41.631,-4668.7,-2.8551,0.00063693,1
diisopropyl ether,liquid density,105,187.65,500.05,0.69213,0.26974,500.05,0.28571,0
diisopropyl ether,ideal gas isobaric heat capacity,107,298.15,1500,109300,368300,1605.7,234200,699
diisopropyl ether,liquid isobaric heat capacity,100,187.45,341.45,163000,-4.5,0.62,0,0
diisopropyl ether,heat of vaporization,106,187.65,500.05,46117000,0.4,0,0,0
diisopropyl ether,second viral coefficients,104,250,1500,0.211,-204.4,-39600000,3.19E+19,-1.08E+22
di-n-propyl ether,vapour pressure,101,149.95,530.6,65.935,-6198.5,-6.3423,2.09E-17,6
di-n-propyl ether,liquid density,105,149.95,530.6,0.7239,0.27653,530.6,0.2794,0
di-n-propyl ether,ideal gas isobaric heat capacity,107,200,1500,120300,341230,1545.5,204800,723.2
di-n-propyl ether,liquid isobaric heat capacity,100,149.95,363.23,193740,-124.7,0.735,0,0
di-n-propyl ether,heat of vaporization,106,149.95,530.6,49447000,0.33923,0.21994,-0.2108,0
di-n-propyl ether,second viral coefficients,104,265.5,1500,0.2462,-260.16,-39596000,1.07E+19,-1.10E+22
diphenylmethane,vapour pressure,101,298.39,760,124.1,-12250,-14.546,5.75E-06,2
diphenylmethane,liquid density,105,298.39,760,0.44189,0.24877,760,0.28024,0
diphenylmethane,ideal gas isobaric heat capacity,107,298.15,1500,113530,467890,1530.4,351640,709.35
diphenylmethane,liquid isobaric heat capacity,100,200,400,1,1,1,1,1
diphenylmethane,heat of vaporization,106,242.67,772,81784000,0.41679,0,0,0
diphenylmethane,second viral coefficients,104,200,500,1,1,1,1,1
dummy,,105,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
ethane,vapour pressure,101,90.35,305.32,51.857,-2598.7,-5.1283,1.49E-05,2
ethane,liquid density,105,90.35,305.32,1.9122,0.27937,305.32,0.29187,
ethane,ideal gas isobaric heat capacity,107,298.15,1500,44256,84737,872.24,67130,2430.4
ethane,heat of vaporization,106,90.35,305.32,21091000,0.60646,-0.55492,0.32799,
ethane,second viral coefficients,104,152.71,1500,0.08095,-61.71,-1435000,6.76E+16,-9.74E+18
ethane,liquid isobaric heat capacity,114,92,290,44.009,89718,918.77,-1886,
ethanol,vapour pressure,101,159.05,514,73.304,-7122.3,-7.1424,2.89E-06,2
ethanol,liquid density,105,159.05,514,1.6288,0.27469,514,0.23178,
ethanol,ideal gas isobaric heat capacity,107,200,1500,49200,145770,1662.8,93900,744.7
ethanol,liquid isobaric heat capacity,100,159.05,390,102640,-139.63,-0.030341,0.0020386,
ethanol,heat of vaporization,106,159.05,514,55789000,0.31245,,,
ethanol,second viral coefficients,104,309.72,2581,0.044,-55.7,-12900000,-6.49E+19,-2.58E+22
ethene,vapour pressure,101,104,282.34,53.963,-2443,-5.5643,1.91E-05,2
ethene,liquid density,105,104,282.34,2.0961,0.27657,282.34,0.29147,
ethene,ideal gas isobaric heat capacity,107,60,1500,33380,94790,1596,55100,740.8
ethene,liquid isobaric heat capacity,100,104,252.7,247390,-4428,40.936,-0.1697,0.00026816
ethene,heat of vaporization,106,104,282.34,18844000,0.36485,,,
ethene,second viral coefficients,104,130,1500,0.093084,-61.665,-643710,-1.37E+17,1.56E+19
ethyl acetate,vapour pressure,101,189.6,523.3,66.824,-6227.6,-6.41,1.79E-17,6
ethyl acetate,liquid density,105,189.6,523.3,0.8996,0.25856,523.3,0.278,0
ethyl acetate,ideal gas isobaric heat capacity,107,200,1500,99810,209310,2022.6,180300,928.05
ethyl acetate,liquid isobaric heat capacity,100,189.6,350.21,226230,-624.8,1.472,0,0
ethyl acetate,heat of vaporization,106,189.6,523.3,49330000,0.3847,0,0,0
ethyl acetate,second viral coefficients,104,261.6,1500,0.16016,-180.3,31882000,4.84E+19,4.11E+21
ethyl butanoate,vapour pressure,101,175.15,571,57.661,-6346.5,-5.032,8.25E-18,6
ethyl butanoate,liquid density,105,175.15,571,0.63566,0.25613,571,0.27829,0
ethyl butanoate,ideal gas isobaric heat capacity,107,298,1200,111500,339100,1670.5,251800,733.6
ethyl butanoate,liquid isobaric heat capacity,100,285.5,428.25,82434,422.45,0.20992,0,0
ethyl butanoate,heat of vaporization,106,175.15,571,57624000,0.46881,-0.14511,0.061942,0
ethyl butanoate,second viral coefficients,104,285.5,1500,0.27301,-303.27,-57015000,-1.52E+20,1.64E+22
ethyl formate,vapour pressure,101,193.55,508.4,73.833,-5817,-7.809,6.32E-06,2
ethyl formate,liquid density,105,193.55,508.4,1.1343,0.26168,508.4,0.2791,0
ethyl formate,ideal gas isobaric heat capacity,107,100,1500,53700,188600,1207,86400,496
ethyl formate,liquid isobaric heat capacity,100,254.2,374.2,80000,223.6,0,0,0
ethyl formate,heat of vaporization,106,193.55,508.4,45909000,0.4123,0,0,0
ethyl formate,second viral coefficients,104,254.2,1500,0.12795,-135.82,-21327000,-2.11E+19,9.98E+20
ethyl propionate,liquid density,105,199.25,546,0.7405,0.25563,546,0.2795,0
ethyl propionate,vapour pressure,101,199.25,546,105.64,-8007,-12.477,9.00E-06,2
ethyl propionate,ideal gas isobaric heat capacity,107,300,1200,93700,282900,1648,215500,724.7
ethyl propionate,liquid isobaric heat capacity,100,298.15,410,76330,400.1,0,0,0
ethyl propionate,heat of vaporization,106,199.25,546,50330000,-0.023028,0.84791,-0.44199,0
ethyl propionate,second viral coefficients,104,273,1500,0.159,-186.5,-50820000,-3.88E+19,1.10E+20
ethyl tert-butyl ether,liquid density,105,179.2,509.4,0.663329,0.261351,509.4,0.285714,0
ethyl tert-butyl ether,ideal gas isobaric heat capacity,107,298,1500,111992,369199,1690.62,260941,744.913
ethyl tert-butyl ether,liquid isobaric heat capacity,100,179.2,345.6,110960,314.22,0.1748,0,0
ethyl tert-butyl ether,heat of vaporization,106,179.2,509.4,45290300,0.273426,0.216451,-0.117557,0
ethyl tert-butyl ether,second viral coefficients,104,254.7,1500,0.24243,-256.264,-31870400,-2.93E+19,1.21E+21
ethyl tert-butyl ether,vapour pressure,101,179.2,509.4,64.1884,-5820.23,-6.13429,2.14E-17,6
ethylamine,vapour pressure,101,192.15,456.15,81.56,-5596.9,-9.0779,8.79E-06,2
ethylamine,liquid density,105,192.15,456.15,1.0936,0.22636,456.15,0.25522,0
ethylamine,ideal gas isobaric heat capacity,107,200,1500,59400,161800,1812,107800,820
ethylamine,liquid isobaric heat capacity,100,192.15,289.73,121700,38.93,0,0,0
ethylamine,heat of vaporization,106,192.15,456.15,42750000,0.5857,-0.332,0.169,0
ethylamine,second viral coefficients,104,228,1500,0.097,-107.2,-12380000,-3.18E-18,-1.61E+20
ethylenediamine,vapour pressure,101,284.29,593,73.51,-7572.7,-7.1435,1.21E-17,6
ethylenediamine,liquid density,105,284.29,593,0.7842,0.20702,593,0.20254,0
ethylenediamine,ideal gas isobaric heat capacity,107,300,1500,72860,184360,1688,119900,767.3
ethylenediamine,liquid isobaric heat capacity,100,284.29,390.41,184440,-150.2,0.37044,0,0
ethylenediamine,heat of vaporization,106,284.29,593,57521000,0.34513,0,0,0
ethylenediamine,second viral coefficients,104,296.5,1500,0.12264,-177.12,-39519000,-2.06E+20,3.24E+22
formic acid,vapour pressure,101,281.45,588,43.8066,-5131.03,-3.18777,2.38E-06,2
formic acid,liquid density,105,281.45,588,1.938,0.24225,588,0.24435,0
formic acid,ideal gas isobaric heat capacity,107,50,1500,33810,75930,1192.5,31800,550
formic acid,liquid isobaric heat capacity,100,281.45,380,78060,71.54,0,0,0
formic acid,heat of vaporization,106,250,588,23195000,1.9091,-5.0003,3.2641,0
formic acid,second viral coefficients,104,1,1,1,1,1,1,1
hexanal,vapour pressure,101,217.15,591,81.507,-7776.8,-8.4516,1.51E-17,6
hexanal,liquid density,105,217.15,591,0.71899,0.26531,591,0.27628,0
hexanal,ideal gas isobaric heat capacity,107,200,1500,123200,221460,840,121900,2205
hexanal,liquid isobaric heat capacity,100,217.15,401.45,117700,329.52,0,0,0
hexanal,heat of vaporization,106,217.15,591,56661000,0.38533,0,0,0
hexanal,second viral coefficients,104,295.5,1500,0.23818,-275.23,-56915000,-2.88E+20,4.29E+22
hydrogen,liquid density,105,13,33,5.414,0.34893,33.19,0.2706,0
hydrogen,liquid isobaric heat capacity,100,13,33,1,1,1,1,1
hydrogen,second viral coefficients,104,13,33,1,1,1,1,1
hydrogen,ideal gas isobaric heat capacity,100,13,33,64979,-788.17,5.8287,-0.018459,2.16E-05
hydrogen,heat of vaporization,106,13,39,1012700,0.698,-1.817,1.447,0
hydrogen,vapour pressure,101,13,38.487,12.69,-94.896,1.1125,0.00032915,2
isooctane,second viral coefficients,104,,,0.26838,-323.88,46899000,-5.95E+19,8.81E+21
isooctane,vapour pressure,101,165.78,543.8,84.912,-6722.2,-9.5157,7.22E-06,2
isooctane,liquid density,105,165.78,543.8,0.59059,0.27424,543.8,0.2847,0
isooctane,ideal gas isobaric heat capacity,107,200,1500,113900,528600,1594,335100,677.94
isooctane,liquid isobaric heat capacity,100,165.78,520,95275,696.7,-1.3765,0.0021734,0
isooctane,heat of vaporization,106,165.78,543.8,47710000,0.37949,0,0,0
methane,vapour pressure,101,90.69,190.56,39.205,-1324.4,-3.4366,3.10E-05,2
methane,liquid density,105,90.69,190.56,2.9124,0.28976,190.56,0.28881,0
methane,ideal gas isobaric heat capacity,107,50,1500,33298,79933,2086.9,41602,991.96
methane,liquid isobaric heat capacity,100,90.69,190,65.708,38883,-257.95,614.07,0
methane,heat of vaporization,106,90.69,190.56,10194000,0.26087,-0.14694,0.22154,0
methane,second viral coefficients,104,110.83,1500,0.051075,-25.181,-256010,5.98E+15,-5.77E+17
methanol,vapour pressure,101,175.47,512.5,82.718,-6904.5,-8.8622,7.47E-06,2
methanol,liquid density,105,175.47,512.5,2.3267,0.27073,512.5,0.24713,
methanol,ideal gas isobaric heat capacity,107,200,1500,39252,87900,1916.5,53654,896.7
methanol,liquid isobaric heat capacity,100,175.47,503.15,256040,-2741.4,14.777,-0.035078,3.27E-05
methanol,heat of vaporization,106,175.47,512.5,50451000,0.33594,,,
methanol,second viral coefficients,104,298.15,1500,0.013,-14.4,-20600000,7.60E+19,-4.62E+22
methyl acetate,vapour pressure,101,175.15,506.55,61.267,-5618.6,-5.6473,2.11E-17,6
methyl acetate,liquid density,105,175.15,506.55,1.13,0.2593,506.55,0.2764,0
methyl acetate,ideal gas isobaric heat capacity,107,298,1500,55500,178200,1260,85300,562
methyl acetate,liquid isobaric heat capacity,100,253.4,373.4,61260,270.9,0,0,0
methyl acetate,heat of vaporization,106,175.15,506.55,44920000,0.3685,0,0,0
methyl acetate,second viral coefficients,104,253.4,1500,0.12941,-157.15,24414000,2.35E+19,8.02E+20
methyl butanoate,liquid density,105,187.35,554.5,0.76983,0.26173,554.5,0.26879,0
methyl butanoate,vapour pressure,101,187.35,554.5,71.87,-6885.7,-7.0944,1.49E-17,6
methyl butanoate,ideal gas isobaric heat capacity,107,298,1200,89400,291000,1570,207300,678.3
methyl butanoate,liquid isobaric heat capacity,100,277.25,415.87,102930,129.1,0.62516,0,0
methyl butanoate,heat of vaporization,106,187.35,554.5,51299000,0.10033,0.64085,-0.38359,0
methyl butanoate,second viral coefficients,104,227.25,1500,0.22433,-246.22,-41876000,-1.01E+20,1.11E+22
methyl decanoate,vapour pressure,101,1,1,1,1,1,1,1
methyl decanoate,liquid density,105,1,1,1,1,1,1,1
methyl decanoate,ideal gas isobaric heat capacity,107,1,1,1,1,1,1,1
methyl decanoate,liquid isobaric heat capacity,100,1,1,1,1,1,1,1
methyl decanoate,heat of vaporization,106,1,1,1,1,1,1,1
methyl decanoate,second viral coefficients,104,1,1,1,1,1,1,1
methyl docosanoate,vapour pressure,101,1,1,1,1,1,1,1
methyl docosanoate,liquid density,105,1,1,1,1,1,1,1
methyl docosanoate,ideal gas isobaric heat capacity,107,1,1,1,1,1,1,1
methyl docosanoate,liquid isobaric heat capacity,100,1,1,1,1,1,1,1
methyl docosanoate,heat of vaporization,106,1,1,1,1,1,1,1
methyl docosanoate,second viral coefficients,104,1,1,1,1,1,1,1
methyl formate,vapour pressure,101,174.15,487.2,77.184,-5606.1,-8.392,7.85E-06,2
methyl formate,liquid density,105,174.15,487.2,1.525,0.2634,487.2,0.2806,0
methyl formate,ideal gas isobaric heat capacity,107,250,1500,50600,121900,1637,89400,743
methyl formate,liquid isobaric heat capacity,100,174.15,304.9,130200,-396,1.21,0,0
methyl formate,heat of vaporization,106,174.15,487.2,41030000,0.3825,0,0,0
methyl formate,second viral coefficients,104,243.6,1500,0.09516,-102.83,-16093000,-8.04E+18,-9.40E+20
methyl hexadecanoate,vapour pressure,101,1,1,1,1,1,1,1
methyl hexadecanoate,liquid density,105,1,1,1,1,1,1,1
methyl hexadecanoate,ideal gas isobaric heat capacity,107,1,1,1,1,1,1,1
methyl hexadecanoate,liquid isobaric heat capacity,100,1,1,1,1,1,1,1
methyl hexadecanoate,heat of vaporization,106,1,1,1,1,1,1,1
methyl hexadecanoate,second viral coefficients,104,1,1,1,1,1,1,1
methyl isobutyl ketone,vapour pressure,101,189.15,574.6,80.503,-7421.8,-8.379,1.81E-17,6
methyl isobutyl ketone,liquid density,105,189.15,574.6,0.71687,0.26453,574.6,0.28918,0
methyl isobutyl ketone,ideal gas isobaric heat capacity,107,298.15,1500.15,122700,219500,842,119100,2460
methyl isobutyl ketone,liquid isobaric heat capacity,100,189.15,389.15,183650,-79.862,0.60769,0,0
methyl isobutyl ketone,heat of vaporization,106,189.15,574.6,54687000,0.40583,0,0,0
methyl isobutyl ketone,second viral coefficients,104,287.3,1500,0.24408,-280.81,-51669000,-2.35E+20,3.48E+22
methyl isopropyl ketone,vapour pressure,101,180.15,553.4,45.242,-5324.4,-3.2551,3.04E-18,6
methyl isopropyl ketone,liquid density,105,180.15,553.4,0.86567,0.26836,553.4,0.28364,0
methyl isopropyl ketone,ideal gas isobaric heat capacity,107,300,1500,159140,176400,1207.6,40740000,10.503
methyl isopropyl ketone,liquid isobaric heat capacity,100,180.15,440,191170,-331.04,0.98445,0,0
methyl isopropyl ketone,heat of vaporization,106,180.15,553.4,47075000,0.33601,0,0,0
methyl isopropyl ketone,second viral coefficients,104,276.7,2766.5,0.16,-130.1,-49100000,6.10E+17,-2.93E+22
methyl pentanoate,vapour pressure,101,364.75,417.18,54.12645394,-6396.082365,-4.443881229,4.51E-14,-139.5760453
methyl pentanoate,ideal gas isobaric heat capacity,107,200,1000,84550.16496,344904.1679,1200.531144,182916.5428,530.4917897
methyl pentanoate,heat of vaporization,106,182.49,580.79,49324043.88,-0.198932529,0.937552087,-0.365893903,0
methyl pentanoate,liquid isobaric heat capacity,100,182.49,577.14,24097.97761,1325.615172,-3.061439533,0.003009087,0
methyl pentanoate,liquid density,105,190,580,0.725599268,0.272719425,588,0.3,0
methyl pentanoate,second viral coefficients,104,250,1500,0.174401248,-186.3854721,-43027122.45,-5.89E+19,9.66E+21
methyl propionate,vapour pressure,101,185.65,530.6,70.717,-6439.7,-6.9845,2.01E-17,6
methyl propionate,liquid density,105,185.65,530.6,0.9147,0.2594,530.6,0.2774,0
methyl propionate,ideal gas isobaric heat capacity,107,300,1200,77650,244200,1714,181800,716
methyl propionate,liquid isobaric heat capacity,100,300,390,71140,335.5,0,0,0
methyl propionate,heat of vaporization,106,185.65,530.6,50080000,0.3959,0,0,0
methyl propionate,second viral coefficients,104,265.3,5100,0.15744,-192.69,-33737000,-4.06E+19,3.25E+21
methylamine,vapour pressure,101,179.69,430.05,75.206,-5082.8,-8.0919,8.11E-06,2
methylamine,liquid density,105,179.69,430.05,1.39,0.21405,430.05,0.2275,0
methylamine,ideal gas isobaric heat capacity,107,150,1500,0.00041,105780,1708,68360,735
methylamine,liquid isobaric heat capacity,100,179.69,266.82,92520,37.45,0,0,0
methylamine,heat of vaporization,106,179.69,430.05,38580000,0.404,0,0,0
methylamine,second viral coefficients,104,215,1505,0.0668,-65.8,-8503000,-9.37E+17,-4.61E+20
monoethanolamine,vapour pressure,101,283.65,678.2,92.624,-10367,-9.4699,1.90E-18,6
monoethanolamine,liquid density,105,283.65,678.2,1.0011,0.22523,678.2,0.21515,0
monoethanolamine,ideal gas isobaric heat capacity,107,298.15,1500,72140,181500,2030,131400,860
monoethanolamine,liquid isobaric heat capacity,100,298.15,443.15,114000,158.6,0,0,0
monoethanolamine,heat of vaporization,106,283.65,678.2,85465000,0.5102,0,0,0
monoethanolamine,second viral coefficients,104,339.1,1500,0.13635,-174.62,48234000,1.64E+20,4.38E+21
m-xylene,liquid isobaric heat capacity,100,,,1,1,1,1,1
m-xylene,ideal gas isobaric heat capacity,107,200,1500,75680,339240,1496,224700,675.9
m-xylene,liquid density,105,225.3,617,0.68902,0.26086,617,0.27479,0
m-xylene,vapour pressure,101,225.3,617,85.099,-7615.9,-9.3072,5.56E-06,2
m-xylene,heat of vaporization,106,225.3,617,54626000,0.37289,0,0,0
m-xylene,second viral coefficients,104,200,617,1,1,1,1,1
naphthalene,liquid density,105,333.15,748.4,0.6348,0.25838,748.4,0.27727,0
naphthalene,vapour pressure,101,353.43,748.4,62.964,-8137.5,-5.6317,2.27E-18,6
naphthalene,ideal gas isobaric heat capacity,107,298.15,1500,89232,267720,761.22,102010,2435.5
naphthalene,liquid isobaric heat capacity,100,298,748,1,1,1,1,1
naphthalene,heat of vaporization,106,353.43,748.4,70911000,0.46468,0,0,0
naphthalene,second viral coefficients,104,200,1500,1,1,1,1,1
n-butane,vapour pressure,101,134.86,425.12,66.343,-4363.2,-7.046,9.41E-06,2
n-butane,liquid density,105,134.86,425.12,1.0677,0.27188,425.12,0.28688,
n-butane,ideal gas isobaric heat capacity,107,298.15,1500,80154,162420,841.49,105750,2476.1
n-butane,liquid isobaric heat capacity,100,134.86,400,191030,-1675,12.5,-0.03874,4.61E-05
n-butane,heat of vaporization,106,134.86,425.12,36238000,0.8337,-0.82274,0.39613,
n-butane,second viral coefficients,104,212.58,1500,0.149,-143,-10010000,-3.03E+18,4.03E+20
n-decane,vapour pressure,101,243.51,617.7,112.73,-9749.6,-13.245,7.12E-06,2
n-decane,liquid density,105,243.5,617.7,0.41084,0.25175,617.7,0.28571,
n-decane,ideal gas isobaric heat capacity,107,200,1500,167200,535300,1614.1,378200,742
n-decane,liquid isobaric heat capacity,100,243.51,460,278620,-197.1,1.0373,,
n-decane,heat of vaporization,106,243.51,617.7,66126000,0.39797,,,
n-decane,second viral coefficients,104,309.23,1500,0.48,-588.5,76060000,1.61E+21,3.99E+23
n-dodecane,vapour pressure,101,263.57,658,137.47,-11976,-16.698,8.10E-06,2
n-dodecane,liquid density,105,263.57,658,0.33267,0.24664,658,0.28571,
n-dodecane,ideal gas isobaric heat capacity,107,200,1500,212950,663300,1715.5,451610,777.5
n-dodecane,liquid isobaric heat capacity,100,263.57,433.15,508210,-1368.7,3.1015,,
n-dodecane,heat of vaporization,106,263.57,658,77337000,0.40681,,,
n-dodecane,second viral coefficients,104,329,1500,0.88,-1091,50300000,5.49E+21,1.50E+24
n-heptane,vapour pressure,101,182.57,540.2,87.829,-6996.4,-9.8802,7.21E-06,2
n-heptane,liquid density,105,182.57,540.2,0.61259,0.26211,540.2,0.28141,
n-heptane,ideal gas isobaric heat capacity,107,200,1500,120150,400100,1676.6,274000,756.4
n-heptane,liquid isobaric heat capacity,114,182.57,520,61.26,314410,1824.6,-2547.9,
n-heptane,heat of vaporization,106,182.57,540.2,50014000,0.38795,,,
n-heptane,second viral coefficients,104,270.1,1500,0.2746,-291,-44180000,-8.80E+19,1.29E+22
n-hexadecane,vapour pressure,101,291.31,723,156.06,-15015,-18.941,6.82E-06,2
n-hexadecane,liquid density,105,291.31,723,0.23289,0.23659,723,0.28571,0
n-hexadecane,ideal gas isobaric heat capacity,107,200,1500,262830,879330,1691.2,626400,744.41
n-hexadecane,liquid isobaric heat capacity,100,239,723,1,1,1,1,1
n-hexadecane,heat of vaporization,106,291.31,723,101560000,0.45726,0,0,0
n-hexadecane,second viral coefficients,104,293,723,1,1,1,1,1
n-hexane,vapour pressure,101,177.83,507.6,104.65,-6995.5,-12.702,1.24E-05,2
n-hexane,liquid density,105,177.83,507.6,0.70824,0.26411,507.6,0.27537,
n-hexane,ideal gas isobaric heat capacity,107,200,1500,104400,352300,1694.6,236900,761.6
n-hexane,liquid isobaric heat capacity,100,177.83,460,171212,-183.78,0.88734,,
n-hexane,heat of vaporization,106,177.83,507.6,44544000,0.39002,,,
n-hexane,second viral coefficients,104,253.7,1500,0.197,-200,-37100000,1.67E+19,-6.18E+21
n-nonane,vapour pressure,101,219.66,594.6,109.35,-9030.4,-12.882,7.85E-06,2
n-nonane,liquid density,105,219.66,594.6,0.46321,0.25444,594.6,0.28571,0
n-nonane,ideal gas isobaric heat capacity,107,200,1500,151750,491500,1644.8,347000,749.6
n-nonane,liquid isobaric heat capacity,100,219.66,325,383080,-1139.8,2.7101,0,0
n-nonane,heat of vaporization,106,219.66,594.6,60370000,0.38522,0,0,0
n-nonane,second viral coefficients,104,297.83,1500,0.3906,-468.6,66800000,7.89E+20,1.82E+23
n-octane,vapour pressure,101,216.38,568.7,96.084,-7900.2,-11.003,7.18E-06,2
n-octane,liquid density,105,216.38,568.7,0.5266,0.25693,568.7,0.28571,
n-octane,ideal gas isobaric heat capacity,107,200,1500,135540,443100,1635.6,305400,746.4
n-octane,liquid isobaric heat capacity,100,216.38,460,224830,-186.63,0.95891,,
n-octane,heat of vaporization,106,216.38,568.7,55180000,0.38467,,,
n-octane,second viral coefficients,104,284.38,1500,0.2739,-321.44,-66830000,-1.27E+20,1.61E+22
n-pentane,vapour pressure,101,143.42,469.7,78.741,-5420.3,-8.8253,9.62E-06,2
n-pentane,liquid density,105,143.42,469.7,0.84947,0.26726,469.7,0.27789,
n-pentane,ideal gas isobaric heat capacity,107,200,1500,88050,301100,1650.2,189200,747.6
n-pentane,liquid isobaric heat capacity,100,143.42,390,159080,-270.5,0.99537,,
n-pentane,heat of vaporization,106,143.42,469.7,39109000,0.38681,,,
n-pentane,second viral coefficients,104,234.8,1500,0.1916,-198,-16400000,-1.79E+19,2.69E+21
n-tetradecane,vapour pressure,101,279.01,693,140.47,-13231,-16.859,6.59E-06,2
n-tetradecane,liquid density,105,279.01,693,0.27248,0.24007,693,0.28571,0
n-tetradecane,ideal gas isobaric heat capacity,107,200,1500,230820,786780,1682.3,544860,743.1
n-tetradecane,liquid isobaric heat capacity,100,279.01,526.73,353140,29.13,0.86116,0,0
n-tetradecane,heat of vaporization,106,279.01,693,90539000,0.44467,0,0,0
n-tetradecane,second viral coefficients,104,346.5,1500,0.48209,-501.32,-285940000,-2.57E+21,4.552323
n-undecane,vapour pressure,101,247.57,639,131,-11143,-15.855,8.19E-06,2
n-undecane,liquid density,105,247.57,639,0.36703,0.24876,639,0.28571,0
n-undecane,ideal gas isobaric heat capacity,107,200,1500,195290,609980,1708.7,413020,775.4
n-undecane,liquid isobaric heat capacity,100,200,640,1,1,1,1,1
n-undecane,heat of vaporization,106,247.57,639,72284000,0.40607,0,0,0
n-undecane,second viral coefficients,104,200,1500,1,1,1,1,1
o-xylene,vapour pressure,101,247.98,630.3,90.405,-7955.2,-10.086,5.59E-06,2
o-xylene,liquid density,105,247.98,630,0.69962,0.26143,630.3,0.27365,
o-xylene,ideal gas isobaric heat capacity,107,200,1500,85210,329540,1494.4,211500,675.8
o-xylene,liquid isobaric heat capacity,100,247.98,417.58,36500,1017.5,-2.63,0.00302,
o-xylene,heat of vaporization,106,247.98,630.3,55395000,0.37788,,,
o-xylene,second viral coefficients,104,315.1,1500,0.1464,-94.4,-87730000,-2.27E+20,3.04E+22
pentanal,vapour pressure,101,182,566.1,149.58,-8890,-20.697,0.022101,1
pentanal,liquid density,105,182,566.1,0.83871,0.26252,566.1,0.29444,0
pentanal,ideal gas isobaric heat capacity,107,200,1500,107430,283630,1954.9,201460,890.44
pentanal,liquid isobaric heat capacity,100,182,566.1,0.83871,0.26252,566.1,0.29444,0
pentanal,heat of vaporization,106,182,566.1,51478000,0.37541,0,0,0
pentanal,second viral coefficients,104,283.05,1500,0.1974,-224.84,-40107000,-1.95E+20,3.01E+22
pentyl acetate,liquid density,105,202.35,599.9,0.60006,0.26519,599.9,0.29379,0
pentyl acetate,vapour pressure,101,202.35,599.9,137.96,-10354,-17.182,1.12E-05,2
pentyl acetate,ideal gas isobaric heat capacity,107,298.15,1200.15,92900,401300,1296,255700,572.61
pentyl acetate,liquid isobaric heat capacity,100,298.15,421.15,120280,441.05,0,0,0
pentyl acetate,heat of vaporization,106,202.35,599.9,92508000,1.487,-1.1672,0.14485,0
pentyl acetate,second viral coefficients,104,299.95,1500,0.30755,-346.6,-78122000,-2.45E+20,2.54E+22
pentyl formate,vapour pressure,101,199.65,576,86.931,-8112.4,-9.2418,2.33E-17,6
pentyl formate,liquid density,105,199.65,576,0.6623,0.25775,576,0.3086,0
pentyl formate,ideal gas isobaric heat capacity,107,298.15,1500,119500,348800,1813.3,260200,788
pentyl formate,liquid isobaric heat capacity,100,298.15,406.6,137310,346.86,0,0,0
pentyl formate,heat of vaporization,106,199.65,576,60704000,0.075162,1.1681,-0.97381,0
pentyl formate,second viral coefficients,104,288,1500,0.26395,-270.47,-64215000,-2.15E+20,2.72E+22
propanal,vapour pressure,101,170,504.4,80.581,-5869.1,-8.9301,8.22E-06,2
propanal,liquid density,105,170,504.4,1.296,0.26439,504.4,0.29471,0
propanal,ideal gas isobaric heat capacity,107,200,1500,71740,191400,2014.4,117080,930.6
propanal,liquid isobaric heat capacity,100,200,328.75,99306,115.73,,,
propanal,heat of vaporization,106,170,504.4,41492000,0.36751,0,0,0
propanal,second viral coefficients,104,286.25,1500,0.13341,-142.87,19892000,5.46E+19,2.90E+21
propane,vapour pressure,101,85.47,369.83,59.078,-3492.6,-6.0669,1.09E-05,2
propane,liquid density,105,85.47,369.83,1.3757,0.27453,369.83,0.29359,
propane,ideal gas isobaric heat capacity,107,298.15,1500,59474,126610,844.31,86165,2482.7
propane,liquid isobaric heat capacity,114,85.47,360,62.983,113630,633.21,-873.46,
propane,heat of vaporization,106,85.47,369.83,29209000,0.78237,-0.77319,0.39246,
propane,second viral coefficients,104,184.91,1500,0.1127,-99.2,-4510000,3.09E+17,-7.05E+19
propyl acetate,vapour pressure,101,178.15,549.73,115.16,-8433.9,-13.934,1.03E-05,2
propyl acetate,liquid density,105,178.15,549.73,0.73041,0.25456,549.73,0.27666,0
propyl acetate,ideal gas isobaric heat capacity,107,298.15,1500,179940,175300,1196,-412000,108.2
propyl acetate,liquid isobaric heat capacity,100,274.7,404.7,83400,384.1,0,0,0
propyl acetate,heat of vaporization,106,178.15,549.73,54327000,0.407,0,0,0
propyl acetate,second viral coefficients,104,274.7,1500,0.1873,-211.8,-46040000,-8.00E+19,6.88E+21
